0.000000000000000000e+00,4.486768040806055069e-03,4.057656497025163844e-06,4.072621322848135605e-06,9.226380370819242671e-07,7.640327908120525535e-07,3.744748755707405508e-05,9.952247142791748047e-01,6.177418043762372690e-08,4.819372634301544167e-08,2.411885507171973586e-04
0.000000000000000000e+00,8.081252127885818481e-02,1.999419331550598145e-01,3.059646487236022949e-02,6.447302103042602539e-01,2.683031425476656295e-06,1.918333964567864314e-06,2.142015472054481506e-02,2.206933422712609172e-04,2.585649599495809525e-05,2.224750816822052002e-02
0.000000000000000000e+00,4.340344965457916260e-01,2.368553727865219116e-01,1.382466703653335571e-01,3.394975513219833374e-02,1.053854916244745255e-02,2.913350671818193405e-10,7.925683259963989258e-02,4.810120735783129930e-04,5.076496861875057220e-03,6.156072020530700684e-02
0.000000000000000000e+00,8.611895442008972168e-01,9.821150451898574829e-02,6.395222153514623642e-04,1.551082968944683671e-04,5.891049746423959732e-03,1.103914541999984067e-06,7.185646099969744682e-04,4.161833785474300385e-04,3.273215517401695251e-02,4.519146750681102276e-05
0.000000000000000000e+00,3.303819000720977783e-01,8.999824523925781250e-02,1.091520711779594421e-01,1.402969122864305973e-03,7.234012335538864136e-02,4.757011083711404353e-06,1.380768045783042908e-02,1.098713837563991547e-03,1.554496735334396362e-01,2.263638228178024292e-01
0.000000000000000000e+00,1.936359852552413940e-01,1.217576712369918823e-01,2.601423487067222595e-02,3.250403795391321182e-03,3.797141835093498230e-02,7.300871220650151372e-05,2.236429788172245026e-02,5.106906890869140625e-01,7.479887455701828003e-02,9.443413466215133667e-03
0.000000000000000000e+00,6.135985022410750389e-04,5.642186477780342102e-02,8.895539678633213043e-03,9.502502158284187317e-03,1.737197067086526658e-06,6.430545454350067303e-06,1.658769673667848110e-03,1.643777068238705397e-05,2.963675797218456864e-05,9.228535890579223633e-01
0.000000000000000000e+00,5.132768637849949300e-05,2.976248860359191895e-01,3.238483986933715641e-05,9.621881879866123199e-03,1.692725229077041149e-03,8.898932719603180885e-07,6.905828714370727539e-01,1.443656572064355714e-07,2.363133404514883296e-07,3.927191428374499083e-04
0.000000000000000000e+00,9.097633510828018188e-02,7.671749591827392578e-01,1.918541966006159782e-04,1.963821984827518463e-02,3.492082032607868314e-05,5.724089714931324124e-05,8.473718911409378052e-02,3.639502665464533493e-06,2.838652767241001129e-02,8.799102157354354858e-03
0.000000000000000000e+00,7.720625400543212891e-02,5.113131555845029652e-05,7.110515236854553223e-01,2.756288267846684903e-06,6.163222133181989193e-05,2.935580596385989338e-07,1.318087452091276646e-04,2.582924025773536414e-07,1.401493209414184093e-04,2.113541811704635620e-01
0.000000000000000000e+00,7.982832175912335515e-05,2.878209343180060387e-04,1.065504550933837891e-02,1.797741424525156617e-04,1.462215550418477505e-06,1.147177681559696794e-04,9.461171627044677734e-01,3.440037369728088379e-02,9.933422552421689034e-04,7.170390337705612183e-03
0.000000000000000000e+00,2.897990345954895020e-01,6.877615451812744141e-01,8.437079377472400665e-04,1.267863081011455506e-05,8.421017810178454965e-06,3.670880914796725847e-07,7.405752316117286682e-03,2.163874451071023941e-03,2.393396698607830331e-07,1.200451143085956573e-02
0.000000000000000000e+00,2.852182369679212570e-04,8.452682959614321589e-05,5.875077564269304276e-03,1.867755800485610962e-01,1.440943287889240310e-05,7.604187354445457458e-03,5.889759063720703125e-01,1.131815906774136238e-06,7.270747423171997070e-02,1.376764625310897827e-01
0.000000000000000000e+00,8.080752741079777479e-05,9.040276408195495605e-01,1.748306490480899811e-02,3.947077129851095378e-05,1.257928428088916917e-09,1.202673249878216666e-08,5.404566536526544951e-07,3.220471990061923862e-05,8.250070823123678565e-05,7.825371623039245605e-02
0.000000000000000000e+00,7.504674140363931656e-03,2.313426323235034943e-02,4.158208966255187988e-01,9.367222664877772331e-04,1.884654909372329712e-01,2.726524369791150093e-03,1.160023137927055359e-01,1.837138086557388306e-02,5.578234326094388962e-03,2.214594334363937378e-01
0.000000000000000000e+00,3.467522401479072869e-05,5.995666235685348511e-02,1.250537898158654571e-04,8.295466303825378418e-01,1.024508037517080083e-05,3.658980460841121385e-07,3.418171545490622520e-03,6.880065193399786949e-04,2.408457803539931774e-04,1.059792712330818176e-01
0.000000000000000000e+00,8.674380183219909668e-01,1.323250830173492432e-01,1.532001078885514289e-05,3.865547114401124418e-05,4.640877477868343703e-07,1.252932957385155532e-08,1.240411511389538646e-04,1.993256591958925128e-05,1.669031007622834295e-05,2.179627153964247555e-05
0.000000000000000000e+00,6.330406665802001953e-02,2.912909165024757385e-02,2.193174623243976384e-05,2.325769621336348791e-08,1.459079911001026630e-03,1.289626538891752716e-07,8.966215848922729492e-01,9.426163509488105774e-03,3.718219886650331318e-05,7.565986379631794989e-07
0.000000000000000000e+00,5.487473011016845703e-01,4.299556016921997070e-01,3.024651960004121065e-05,3.121476038359105587e-04,3.312915505375713110e-04,4.447532046469859779e-05,3.123268543276935816e-04,1.971779577434062958e-02,2.169228391721844673e-04,3.319412935525178909e-04
0.000000000000000000e+00,2.761654555797576904e-01,4.635878372937440872e-03,6.568027138710021973e-01,1.862494087845334434e-07,1.973307691514492035e-02,1.134631838795030490e-05,1.460822857916355133e-02,1.120614446699619293e-02,9.388964826939627528e-05,1.674308069050312042e-02
0.000000000000000000e+00,1.086508855223655701e-02,9.827123880386352539e-01,3.978419044869951904e-05,1.880349554994609207e-05,1.076687593013048172e-03,1.415841808238837984e-07,4.773467953782528639e-04,5.789026502611704927e-08,1.362187031190842390e-04,4.673513118177652359e-03
0.000000000000000000e+00,3.242230741307139397e-05,1.365577789735894498e-10,2.089075314870569855e-05,7.950144542689940863e-09,1.820018979969972861e-07,2.974852009174355771e-07,8.213582987082190812e-06,1.497637299507914577e-06,6.743235189787810668e-06,9.999296665191650391e-01
0.000000000000000000e+00,2.266964167356491089e-01,7.479627132415771484e-01,3.183164226356893778e-04,1.330292143393307924e-04,1.838501630118116736e-04,1.697662952437895001e-07,2.242746413685381413e-04,1.024901848722947761e-05,4.669016561820171773e-05,2.442428283393383026e-02
0.000000000000000000e+00,9.112712144851684570e-01,3.332635015249252319e-02,5.024680867791175842e-02,3.427367846597917378e-05,2.819370274664834142e-05,3.055184788536280394e-04,2.503255847841501236e-03,1.091194935725070536e-04,1.751071889884769917e-03,4.241784918121993542e-04
0.000000000000000000e+00,8.353021694347262383e-04,4.872309218626469374e-04,8.816258907318115234e-01,1.426078483746096026e-06,7.895535236457362771e-05,6.416088638161454583e-08,1.369596342556178570e-03,2.392657188465818763e-04,6.453852984122931957e-04,1.147168427705764771e-01
0.000000000000000000e+00,3.736380934715270996e-01,1.340988278388977051e-01,1.426061987876892090e-01,3.291462957859039307e-01,1.799272649805061519e-05,5.321095159160904586e-06,6.399042904376983643e-04,1.218695833813399076e-04,2.613571996334940195e-04,1.946415379643440247e-02
0.000000000000000000e+00,8.595734238624572754e-01,1.211927458643913269e-01,3.267336403951048851e-03,1.528875873191282153e-05,3.591250106182997115e-07,7.912372979035353637e-09,1.435263548046350479e-04,1.495194714516401291e-02,4.668837646022439003e-04,3.883749013766646385e-04
0.000000000000000000e+00,2.775964438915252686e-01,4.505238682031631470e-02,1.725757122039794922e-02,1.794537979549204465e-06,3.051464259624481201e-01,5.896725269849412143e-06,3.556933999061584473e-02,1.654688864946365356e-01,1.104942057281732559e-02,1.428519189357757568e-01
0.000000000000000000e+00,9.995017051696777344e-01,2.700632649066392332e-05,2.987580774060916156e-05,7.329237519115849864e-07,6.209001003298908472e-05,3.023930411627517856e-11,3.684251278173178434e-04,2.026593165282974951e-06,1.424818520945336786e-07,7.976297638379037380e-06
0.000000000000000000e+00,3.176732957363128662e-01,5.882597565650939941e-01,1.483048890804639086e-05,1.149718518718145788e-04,1.421056595063419081e-06,1.190230477732256986e-06,2.095426805317401886e-02,4.712706431746482849e-04,3.821103746304288507e-06,7.250514626502990723e-02
0.000000000000000000e+00,1.364584022667258978e-04,9.020382761955261230e-01,7.579707354307174683e-02,1.358833628728461917e-06,4.803016508958535269e-07,7.410716307276743464e-08,1.115578997996635735e-04,8.458516560494899750e-03,8.510524057783186436e-04,1.260505151003599167e-02
0.000000000000000000e+00,8.754140734672546387e-01,1.193920965306460857e-03,1.149283796548843384e-01,1.539321488053246867e-07,5.496904486790299416e-04,2.013517104160200688e-07,2.893679076805710793e-03,1.164364584838040173e-05,5.917348316870629787e-04,4.416520707309246063e-03
0.000000000000000000e+00,9.826979041099548340e-01,2.437492134049534798e-03,2.078570541925728321e-04,2.131653491233009845e-05,6.671328264928888530e-06,7.659273819626832847e-07,1.449789758771657944e-02,1.049019483616575599e-04,4.699247142525564414e-07,2.470736217219382524e-05
0.000000000000000000e+00,6.085062399506568909e-02,2.326201210962608457e-04,9.056134521961212158e-02,5.312815005709126126e-07,4.130429806536994874e-05,5.618208547275571618e-07,2.510929713025689125e-03,1.036327648762380704e-05,1.308014150708913803e-03,8.444837331771850586e-01
0.000000000000000000e+00,1.255507813766598701e-03,9.391508102416992188e-01,3.084814921021461487e-02,2.855517413991037756e-05,5.386611405810981523e-07,5.315811790751467925e-08,1.273763482458889484e-03,9.806129382923245430e-04,4.392992705106735229e-03,2.206908725202083588e-02
0.000000000000000000e+00,1.594916135072708130e-01,7.038328647613525391e-01,1.135917194187641144e-02,1.299093477427959442e-03,8.918194362195208669e-05,2.298821054864674807e-04,4.588204249739646912e-02,6.583425682038068771e-03,7.707974291406571865e-04,7.046186178922653198e-02
0.000000000000000000e+00,9.804642796516418457e-01,4.931801813654601574e-04,2.931881681433878839e-05,3.845580920369684463e-07,1.981687819352373481e-04,1.370481839124693124e-09,1.872042194008827209e-02,8.610378472440061159e-07,1.027403754960687365e-06,9.235411562258377671e-05
0.000000000000000000e+00,3.120340406894683838e-04,2.546626329421997070e-01,6.883066892623901367e-02,3.843780141323804855e-03,3.306128084659576416e-03,2.853801197488792241e-05,7.398567348718643188e-02,1.082664340401606751e-07,1.270560733246384189e-05,5.950176715850830078e-01
0.000000000000000000e+00,3.363970667123794556e-02,1.065114215016365051e-01,8.258421421051025391e-01,3.330098508058654261e-08,4.269096825737506151e-05,5.609143816087680534e-09,2.395239607722032815e-05,1.544749597087502480e-03,1.309832168772118166e-05,3.238223120570182800e-02
0.000000000000000000e+00,5.198702812194824219e-01,1.330246627330780029e-01,2.079437486827373505e-02,2.154677713406272233e-05,1.736536796670407057e-04,5.481759046688239323e-08,2.671529946383088827e-04,2.970210611820220947e-01,8.088332833722233772e-05,2.874631062150001526e-02
0.000000000000000000e+00,1.126253381371498108e-01,6.741791367530822754e-01,9.893548674881458282e-03,1.169994939118623734e-02,4.090122274647001177e-06,1.179166204678949725e-07,9.803271386772394180e-04,5.050376523286104202e-03,7.489399868063628674e-04,1.848182976245880127e-01
0.000000000000000000e+00,6.602354049682617188e-01,1.042655017226934433e-02,7.652176544070243835e-03,7.979573274496942759e-05,2.804790856316685677e-03,1.023749238811433315e-03,1.670610254222992808e-05,3.129304572939872742e-02,1.149561405181884766e-01,1.715115457773208618e-01
0.000000000000000000e+00,5.081115523353219032e-05,9.536429047584533691e-01,3.948461380787193775e-04,2.639955987149278371e-08,1.640613299969118088e-05,1.727348433178121923e-07,3.041528398171067238e-04,5.650421604514122009e-03,1.605105586349964142e-02,2.388908341526985168e-02
0.000000000000000000e+00,1.133137964643537998e-03,2.352805022383108735e-04,1.392487585544586182e-01,3.162601387884933501e-06,9.110473911277949810e-05,1.226543488996867382e-08,8.190014362335205078e-01,8.766626706346869469e-04,3.656325116753578186e-02,2.847252879291772842e-03
0.000000000000000000e+00,8.079721331596374512e-01,1.948495992110110819e-05,1.856353729963302612e-01,9.827036592469085008e-06,3.485205234028398991e-04,3.224208171559439506e-07,1.774690346792340279e-03,3.465020563453435898e-03,7.583729257021332160e-06,7.671218481846153736e-04
0.000000000000000000e+00,2.454987019300460815e-01,7.212157845497131348e-01,5.962049122899770737e-03,1.995741575956344604e-02,1.664627689024200663e-07,3.631109413149147258e-09,2.366198605159297585e-04,5.988775752484798431e-03,3.130679260721080936e-06,1.137314480729401112e-03
0.000000000000000000e+00,6.122665479779243469e-03,3.143333306070417166e-04,1.673691160976886749e-02,4.674808224081061780e-05,2.446813232381828129e-05,8.750657798373140395e-07,2.240924984216690063e-01,2.006150316447019577e-04,1.181711349636316299e-02,7.406437397003173828e-01
0.000000000000000000e+00,7.920016050338745117e-01,1.245891675353050232e-03,9.487207233905792236e-02,5.879809614270925522e-04,8.487229024467524141e-06,7.775298058732005302e-07,2.633223193697631359e-04,1.069403514266014099e-01,3.603037839639000595e-05,4.043460823595523834e-03
0.000000000000000000e+00,1.016634404659271240e-01,8.168684244155883789e-01,1.212714664688974153e-06,8.253633154708950315e-08,1.933031307999044657e-05,1.785238978868619597e-08,3.174174809828400612e-03,7.960567745612934232e-05,8.514475775882601738e-04,7.734226435422897339e-02
0.000000000000000000e+00,1.380861504003405571e-04,9.985700845718383789e-01,5.455694554257206619e-05,5.944405711488798261e-05,9.918431715050246567e-06,3.289922290150570916e-08,6.837360615463694558e-06,4.819357712904093205e-08,5.967301694909110665e-05,1.101291622035205364e-03
0.000000000000000000e+00,9.221358299255371094e-01,6.887580454349517822e-02,8.270154357887804508e-04,1.538638549902771047e-08,1.653113140491768718e-04,1.219454492940030832e-08,3.497941885143518448e-03,5.631461972370743752e-04,1.644565199967473745e-04,3.770431037992238998e-03
0.000000000000000000e+00,1.134138461202383041e-02,2.337108162464573979e-05,5.356743713491596282e-05,6.529798497467709240e-07,3.941053705602826085e-08,2.164884563171654008e-06,3.294185400009155273e-01,4.472556611290201545e-05,5.191210948396474123e-05,6.590636372566223145e-01
0.000000000000000000e+00,5.289582014083862305e-01,2.661650114532676525e-06,3.079030662775039673e-03,1.193103790283203125e-01,3.795586735577671789e-06,1.680744730947481003e-06,2.121862396597862244e-02,2.283812500536441803e-03,1.753049727994948626e-04,3.249666094779968262e-01
0.000000000000000000e+00,9.116169810295104980e-02,8.121234178543090820e-01,7.436751038767397404e-04,2.595155092421919107e-05,2.488080644980072975e-04,4.028398052469128743e-06,7.796718925237655640e-02,1.383970982260507299e-08,1.882208380266092718e-05,1.770645193755626678e-02
0.000000000000000000e+00,3.752730553969740868e-04,9.509742856025695801e-01,2.838980406522750854e-02,3.351114585825598624e-08,5.344526143744587898e-04,1.446757380563212791e-07,6.075305464037228376e-06,5.767894326709210873e-04,6.138893240859033540e-06,1.913698390126228333e-02
0.000000000000000000e+00,3.882788121700286865e-03,6.322223544120788574e-01,2.407345687970519066e-03,3.232541785109788179e-04,1.839752439991571009e-05,3.524767748785961885e-07,1.465945784002542496e-02,9.302979015046730638e-05,3.938900306820869446e-03,3.424541652202606201e-01
0.000000000000000000e+00,1.131335273385047913e-02,6.993021070957183838e-02,4.639190137822879478e-06,2.006344629990053363e-06,1.229512207601146656e-07,9.494230823747784598e-08,9.186163544654846191e-01,2.095725335493625607e-07,3.753358441827003844e-07,1.327173231402412057e-04
0.000000000000000000e+00,9.697900414466857910e-01,1.329444348812103271e-02,6.055536687199492007e-06,3.533220933604752645e-06,7.167960234255588148e-07,6.173637666506692767e-05,1.844877624535001814e-05,3.933656262233853340e-05,4.062119696754962206e-04,1.637948490679264069e-02
0.000000000000000000e+00,7.138466835021972656e-01,2.811773419380187988e-01,3.577089228201657534e-05,3.041977106477133930e-05,1.546840309174513095e-07,2.020977163397219556e-08,4.439572338014841080e-03,2.140943433914799243e-05,7.812019248376600444e-06,4.408553359098732471e-04
0.000000000000000000e+00,2.899944186210632324e-01,4.081273800693452358e-04,2.666080929338932037e-02,3.081444447161629796e-05,2.082962600979954004e-05,1.738997525535523891e-04,1.445740014314651489e-01,2.510999547666870058e-05,2.200780436396598816e-04,5.378919243812561035e-01
0.000000000000000000e+00,5.621713353320956230e-04,2.231986634433269501e-02,3.605837002396583557e-02,1.282458426430821419e-03,1.281103905057534575e-04,2.167544153053313494e-05,5.461046844720840454e-02,3.585761645808815956e-03,1.002457224785757717e-06,8.814300894737243652e-01
0.000000000000000000e+00,4.818408787250518799e-01,5.824722466059029102e-04,5.835224874317646027e-04,2.106728516082512215e-06,2.048858550551813096e-05,1.976286512217484415e-07,5.161727666854858398e-01,8.870271130945184268e-07,3.181939537171274424e-04,4.783854819834232330e-04
0.000000000000000000e+00,8.314430713653564453e-03,4.478728771209716797e-01,4.846346855629235506e-04,1.497115363235934637e-06,7.343790457525756210e-06,9.815260604284503643e-09,1.584102064371109009e-01,4.062091829837299883e-05,3.817827999591827393e-01,3.085585543885827065e-03
0.000000000000000000e+00,6.070115566253662109e-01,3.773674368858337402e-01,5.685004871338605881e-04,7.785831257933750749e-05,9.281343409384135157e-06,5.270549561828374863e-03,3.238251374568790197e-04,3.649142337962985039e-03,3.505029890220612288e-04,5.371396429836750031e-03
0.000000000000000000e+00,1.987083405256271362e-01,7.453005909919738770e-01,6.220645736902952194e-03,1.844961807364597917e-04,1.115751729230396450e-05,4.007975729081181271e-09,1.306985155679285526e-03,1.472337520681321621e-03,2.899789484217762947e-03,4.389568418264389038e-02
0.000000000000000000e+00,9.370364248752593994e-03,9.710651040077209473e-01,3.946645651012659073e-03,2.374463747401023284e-06,7.230037357658147812e-03,3.238101271563209593e-05,8.840475347824394703e-04,3.007130464538931847e-03,4.181783646345138550e-03,2.800960210151970387e-04
0.000000000000000000e+00,1.803468614816665649e-01,4.728569474536925554e-04,5.808914429508149624e-04,1.686279688328795601e-06,1.756673896124993917e-06,5.968525783828226849e-06,1.238935365108773112e-04,5.268462374806404114e-02,4.836064763367176056e-04,7.652978301048278809e-01
0.000000000000000000e+00,4.687524586915969849e-02,8.964005392044782639e-04,8.781497478485107422e-01,8.250872488133609295e-04,3.394752275198698044e-04,3.471410309430211782e-06,1.044401526451110840e-02,5.061144754290580750e-02,1.725553418509662151e-03,1.012963056564331055e-02
0.000000000000000000e+00,3.144250076729804277e-04,4.633455574512481689e-01,7.841041311621665955e-03,8.456826617475599051e-05,3.932797815650701523e-03,1.182777737085416447e-06,1.862733662128448486e-01,9.647500701248645782e-04,4.560965408018091694e-06,3.372378349304199219e-01
0.000000000000000000e+00,7.447955567840836011e-07,4.488652048166841269e-04,9.291738933825399727e-06,3.557681804522871971e-03,2.195568526985880453e-07,4.857738036662340164e-03,2.910459972918033600e-02,1.449119648896157742e-03,3.334021312184631824e-05,9.605384469032287598e-01
0.000000000000000000e+00,2.525119576603174210e-03,9.943103790283203125e-01,1.949926489032804966e-03,5.180065159038349520e-07,1.087152864784002304e-03,4.021114829999561380e-10,4.277965672372374684e-06,1.074388728738995269e-05,2.369645471844705753e-06,1.094713879865594208e-04
0.000000000000000000e+00,1.486311957705765963e-04,1.718100393190979958e-03,1.384960021823644638e-03,1.510285414951795246e-06,6.566965566889848560e-06,2.684045466594398022e-04,9.927079081535339355e-01,4.786832050740486011e-06,1.542527897981926799e-04,3.604993922635912895e-03
0.000000000000000000e+00,8.285382064059376717e-04,9.745790362358093262e-01,4.535064217634499073e-04,4.076840468769660220e-06,4.037412111301819095e-07,1.329516718939771636e-09,4.993411712348461151e-03,1.811694083642123587e-08,6.484883215307490900e-06,1.913461275398731232e-02
0.000000000000000000e+00,4.176849615760147572e-04,1.685762836132198572e-04,6.824147567385807633e-05,3.196812394890002906e-05,1.503523776591464411e-06,1.860598359826326487e-07,6.966383755207061768e-02,9.924289770424365997e-06,2.984467528222012334e-06,9.296351075172424316e-01
0.000000000000000000e+00,7.169476151466369629e-01,4.313343018293380737e-02,1.755315926857292652e-03,2.827315824106335640e-03,1.325130276381969452e-02,6.795590934416395612e-07,1.093161758035421371e-03,3.681669384241104126e-02,9.783956920728087425e-04,1.831962168216705322e-01
0.000000000000000000e+00,2.839031815528869629e-02,4.145439714193344116e-02,3.418416902422904968e-02,2.732789653236977756e-05,2.219448983669281006e-01,1.115260456572286785e-04,2.029284276068210602e-02,4.439920485019683838e-01,1.741497069597244263e-01,3.545277565717697144e-02
0.000000000000000000e+00,7.136334180831909180e-01,1.677286066114902496e-02,4.542913666227832437e-05,5.417378619313240051e-03,7.641813158988952637e-02,3.308156593107014487e-08,1.027323305606842041e-03,1.279396004974842072e-02,3.557295349310152233e-05,1.738558709621429443e-01
0.000000000000000000e+00,1.093331947922706604e-01,5.167040824890136719e-01,2.759008482098579407e-02,1.561796816531568766e-04,7.160679670050740242e-04,9.505212261728956946e-08,2.420646371319890022e-03,3.106573410332202911e-02,1.730798371136188507e-02,2.947058975696563721e-01
0.000000000000000000e+00,3.265053266659379005e-03,1.364319175481796265e-01,2.732069976627826691e-02,2.696303126867860556e-04,3.630823921412229538e-04,7.409199724861537106e-07,6.522926851175725460e-04,4.206773301120847464e-04,2.215517160948365927e-04,8.310543894767761230e-01
0.000000000000000000e+00,4.654663789551705122e-04,9.767600148916244507e-02,1.848583072423934937e-01,4.251140344422310591e-04,1.671510108280926943e-05,2.039856553892605007e-05,6.832446455955505371e-01,1.289633473788853735e-06,2.550226781750097871e-05,3.326660022139549255e-02
0.000000000000000000e+00,3.515649004839360714e-04,6.364237070083618164e-01,2.908629179000854492e-01,2.596289732537115924e-06,2.737943083047866821e-03,1.836838200688362122e-04,4.301368817687034607e-02,6.202921736985445023e-03,2.396818490524310619e-05,2.019699290394783020e-02
0.000000000000000000e+00,3.778317710384726524e-03,6.159336492419242859e-02,1.446276321075856686e-03,6.041034939698874950e-04,6.699358578771352768e-03,3.298929414086160250e-06,5.098005058243870735e-04,2.519433200359344482e-01,3.125433921813964844e-01,3.608787655830383301e-01
0.000000000000000000e+00,8.741312026977539062e-01,2.381912246346473694e-02,4.527413472533226013e-02,6.531989811264793389e-07,3.913108594133518636e-05,2.205086275353096426e-05,3.548664681147783995e-04,5.804292413813527673e-06,1.531442860141396523e-03,5.482153594493865967e-02
0.000000000000000000e+00,2.847882569767534733e-06,4.099985289940377697e-06,9.971977472305297852e-01,2.287036693360278150e-07,3.594913141569122672e-05,2.078801060179102933e-07,2.748405449892743491e-06,4.614456884155515581e-06,3.797687531914561987e-05,2.713450696319341660e-03
0.000000000000000000e+00,4.169812382315285504e-05,5.126416454004356638e-06,5.624347832053899765e-04,5.412150858319364488e-05,7.858060371290775947e-07,4.633816206478513777e-05,4.558788239955902100e-02,6.461616605520248413e-02,7.799891754984855652e-04,8.883053660392761230e-01
0.000000000000000000e+00,5.005164742469787598e-01,4.770829081535339355e-01,1.974098011851310730e-02,1.916166656883433461e-04,2.199477421527262777e-05,5.056854206486605108e-06,1.048550242558121681e-03,1.678407534200232476e-05,3.710379824042320251e-04,1.004420919343829155e-03
0.000000000000000000e+00,1.652834191918373108e-02,1.843562722206115723e-01,2.848566882312297821e-02,2.461962503730319440e-05,1.733197714202105999e-03,2.973856680910103023e-07,7.481846809387207031e-01,2.668153028935194016e-04,3.504858614178374410e-05,2.038497105240821838e-02
0.000000000000000000e+00,7.713407278060913086e-01,1.713389210635796189e-04,1.579657346010208130e-01,2.706901614146772772e-05,1.390211749821901321e-03,4.052359656725457171e-07,3.224351210519671440e-03,3.332608146592974663e-03,1.281432923860847950e-05,6.253471970558166504e-02
0.000000000000000000e+00,9.558449382893741131e-04,4.051622003316879272e-03,2.136172354221343994e-02,7.779004590702243149e-06,1.998574816752807237e-07,2.666299641132354736e-01,5.912339111091569066e-05,6.748007237911224365e-02,4.012390854768455029e-05,6.394135951995849609e-01
